id,preco
"5,94493140566019E+037",69557.00861356361
"1,6476583784539E+038",136236.75094761632
"1,24999729816153E+038",50141.75682002891
"3,12465164026062E+038",72903.31670514721
"3,0644702121696E+038",128037.8859945265
"3,86501485008677E+037",56118.12581093766
"3,91838928514786E+037",111030.37455780272
"1,87443256352156E+038",96706.33977985612
"4,50930941889334E+037",125386.3992131658
"2,92605971904735E+037",95508.00349905976
"1,58843511812976E+038",40911.67906428241
"2,81808655945898E+038",275018.6887076477
"1,96948666901373E+038",162307.74620183883
"2,94916445418863E+038",168934.43180582477
"1,16922885746349E+038",56614.9144860793
"3,25686754446467E+038",284712.80140071653
"2,61514171496536E+038",44162.042222377226
"3,08290599519215E+038",38054.59445491368
"7,52065801278064E+037",83381.03584025646
"1,4757520704288E+038",46363.59386009246
"3,36810903782209E+038",29925.090932087885
"3,17617673117741E+038",124710.58384517004
"2,51803846466161E+038",110259.51010497012
"1,60738904337372E+038",141359.62733548784
"2,76061732891515E+038",174436.8124861752
"1,58942195865953E+038",132871.40059080985
"2,77856814654942E+038",114612.03027284812
"3,31932763585736E+038",163955.24486579656
"3,20251247264363E+038",95190.64874255104
"2,05637696281282E+038",192426.9046158319
"4,28783157631962E+036",71309.97984591304
"1,830140319445E+038",81043.93055650471
"2,18825528752011E+038",141817.57141939495
"2,7215232610847E+038",120874.84325216396
"1,74851550015594E+038",60527.48736186968
"1,00228170202648E+038",147544.1864762721
"1,64182320256561E+038",158188.8534449
"2,45369617122096E+038",153463.0990029455
"2,79345208593333E+038",316084.2402549731
"2,69382972606917E+038",241905.2405841633
"2,91461530062149E+038",96405.64574439448
"2,28118645320087E+038",227339.738242258
"2,63591549995819E+038",77464.80410612561
"2,35970201481676E+038",271498.2657537791
"3,00596149997967E+038",192033.7231584395
"1,66285147397116E+038",89711.44519098976
"3,3101491822991E+038",120751.20394674756
"1,71938190443772E+038",153400.27793230655
"2,72439560859882E+038",119356.44518002374
"1,53878498303457E+038",47941.12560196476
"1,99922092159035E+038",96620.98997963066
"4,0213074987684E+037",118242.79246360924
"3,29292402456803E+038",58675.12533778766
"8,9697718480597E+037",132064.18958902825
"2,37409926875571E+038",229802.2778700708
"1,66651988313725E+038",48276.58163021133
"6,98391467639565E+037",89869.80556480444
"1,57744802919573E+038",268625.8323705172
"1,60523523614277E+038",162128.96312423985
"2,78923083252053E+038",177685.3101941285
"3,37073788056478E+036",103262.71419150142
"1,72160992887874E+038",273350.66154735885
"1,46672652020852E+038",191217.6109579244
"1,98564537110774E+038",75607.6116051126
"2,3976804635483E+038",69573.42876973088
"2,07359740112662E+038",368182.5306351583
"7,71519420942667E+037",52080.83508425485
"1,02500571925755E+038",36719.49505188079
"2,58271732889312E+037",75700.68388623525
"4,07116400119478E+037",184709.7091127241
"1,91352182043579E+038",112536.113720359
"3,26392230875226E+038",53322.939274832
"2,6494470184719E+038",197096.23780210537
"2,11317389953378E+038",166002.68000246602
"3,21929215144026E+038",104285.49911003314
"2,92155086055702E+038",193824.20206949
"1,7084425333121E+038",194147.96276784583
"1,94806356397514E+038",80436.34118113272
"1,22533644649322E+038",82186.21571025791
"3,18602008254491E+038",110698.61727849618
"1,87140564124946E+038",80363.33957716709
"2,22740367031957E+038",107579.0421449636
"1,66882361184955E+038",60251.97850772941
"2,45399288534283E+038",70555.74423121108
"1,1926769047452E+038",44567.08547121707
"3,03962034243045E+038",112535.4731460764
"2,82966043261095E+038",37906.39685264745
"3,25087121008252E+038",142856.6236954596
"1,82041696267972E+038",80385.92300565857
"1,61799972338536E+038",65699.42654518361
"3,59609119182546E+037",91432.66724875625
"1,68519531078072E+038",458010.2479298087
"9,34382264561278E+037",59506.52999304067
"1,3664844645817E+038",80821.5678911951
"1,82957580440332E+038",195809.9463578724
"2,57836931073231E+038",200809.2331934214
"2,38614472073524E+038",73339.66346273696
"3,37961419159348E+038",35568.60757154693
"5,93419119677645E+037",81560.2401382883
"2,62367080084261E+038",83362.31415433901
"1,23752324326912E+038",90555.02319913443
"2,0483341511435E+038",353437.69590885023
"1,98735200710712E+038",108238.2753339045
"2,35801246333054E+037",168552.07440687608
"1,87883967023421E+038",111669.74311934695
"7,24156656592592E+037",79443.64118428077
"1,57271229095802E+038",111209.37330552078
"1,9535037158109E+038",165318.08309387867
"2,28726551199411E+038",80037.54860011808
"2,76909526450657E+037",84410.02952393846
"4,50400322601382E+037",261698.67519460904
"2,5238830098093E+038",70961.39278716082
"2,53080731452328E+038",205484.6629532156
"3,3600086565346E+038",45159.68302172692
"1,1372948864385E+038",167061.8950858616
"1,4320548550857E+038",152179.9414246492
"1,9233178463442E+038",84534.51934071201
"7,86815188459981E+037",160775.3356218777
"3,87267622139762E+037",72963.20356771557
"3,1623612943387E+038",244246.34557629243
"3,14533880917886E+038",367858.4473759578
"2,7584918013212E+038",57430.116918344895
"1,24171201028707E+038",45622.01872580334
"3,06497258142306E+038",62667.355735946025
"2,58800622801879E+037",117214.59787309584
"1,50256296263224E+037",155136.50242981568
"1,66953628287522E+037",104534.4382987367
"2,0151064516787E+038",40195.62933272748
"1,43947103240246E+038",64681.42534710962
"8,86950943298819E+037",66979.06428333283
"1,00098277194354E+038",129910.51748030283
"9,51220514502919E+036",159178.85115720905
"4,87707895703693E+036",97153.31256730227
"1,53427821761047E+038",310768.6380293603
"7,52381145894816E+037",57706.153012758776
"3,1189543655241E+038",78418.39219625543
"3,09501079587984E+038",223508.57060927027
"2,10879073236977E+038",120779.21305212678
"1,23695722408163E+038",83837.25078198842
"1,65159078132235E+038",72475.72999782163
"1,14252635022824E+038",154987.0298902468
"3,29875163574454E+038",86447.02470926403
"6,88169831248579E+037",398999.0645911899
"2,14330700542761E+038",89029.83106922553
"2,57838323974371E+038",148121.67532023872
"9,08352672638027E+037",77703.20415147064
"7,54077389574331E+037",183897.9145997128
"8,80189550492032E+037",113225.31055034469
"3,312147131173E+038",129320.19107415358
"2,39344054671623E+038",76431.72736274244
"2,31796701134339E+038",89953.9743262348
"1,40473182925807E+037",311966.0804978117
"1,15586280411055E+038",128624.18186021468
"2,50058131409609E+038",30383.415942497697
"8,22509884374553E+037",62016.07862385317
"3,48355699910762E+037",57725.7043623959
"2,00903747369827E+037",55672.94757645523
"1,4421920114855E+038",54581.5863796141
"1,94736049205509E+038",115193.17433136658
"2,77535517753563E+038",78747.1868776826
"8,46859177773301E+037",82450.99642520491
"1,27820608164624E+038",127782.22337621602
"1,97684278471157E+038",74898.8684858348
"9,74147355363743E+037",85609.68055103651
"5,92643333550405E+037",61810.32902492741
"3,34735953260356E+038",47837.97373937688
"8,48053412235357E+036",187011.79505993845
"4,86695728487501E+037",200906.59425417852
"2,6675257381166E+038",138834.87170776844
"9,45677505683656E+036",145673.63482414425
"1,64287049574051E+038",64102.0464018467
"2,21851044383408E+038",157444.8774970621
"3,21689595975773E+038",75874.1856451447
"1,72067406712851E+038",183210.57353656023
"1,99703624627605E+038",184701.92246260104
"2,68775832646804E+038",160818.5899843667
"1,10481100065385E+038",14302.713469921902
"1,14616103617631E+038",86766.59490587287
"2,32932876401159E+038",65079.154151843744
"1,47255560401628E+038",45550.60954213239
"1,19105531486169E+037",66041.25235545228
"2,2540925918885E+038",91208.91774512109
"3,0337270578685E+038",102198.99567479405
"2,31433675402092E+038",92596.89448320332
"3,32363083921127E+038",40227.210436926274
"1,1524491922204E+038",103088.63537241578
"1,85114483997335E+038",89285.27555919063
"2,58773507597109E+038",187822.2496214248
"1,12736481224632E+038",60306.54455959511
"2,874444949584E+038",56516.88845622602
"5,63346124711778E+037",40377.10329108575
"2,7646261921694E+037",103106.98263482231
"3,31777239832928E+038",103137.37807960509
"9,59670863471095E+037",78046.84067900892
"3,12439985928092E+038",81710.4700402917
"3,08502059468617E+038",59656.52026894135
"6,56959634821163E+037",84414.3934939599
"3,64027104350961E+037",78529.80844658398
"3,21619288980295E+038",167932.78229245558
"1,71001022064569E+038",209447.76197740683
"5,74283842880408E+037",112366.01564612128
"9,98472012804672E+037",180535.23879148264
"2,84534375966057E+038",67216.16946883377
"1,69193106139875E+036",94048.57122912128
"2,37417064963909E+038",78067.15097488332
"1,68747280874596E+038",329181.2897804283
"2,44208825383471E+038",256453.2310638144
"2,75259994789527E+038",124501.78163027125
"7,22190486588356E+036",84263.60548237774
"1,05058703839894E+038",161548.0784312361
"2,16101128995926E+038",127553.5607706883
"1,92175681718629E+038",61888.52214691205
"2,49503460629367E+038",176117.97958339844
"2,18252767975893E+037",123691.74055383714
"3,09022454198147E+038",142695.0354147509
"1,7824831475575E+038",149691.47012864432
"1,42400108346512E+038",187450.0039959376
"3,27323073208851E+038",80304.97244491515
"1,9361642472929E+038",62349.398189659616
"1,7527546192293E+038",168215.42957458657
"6,35475376396004E+037",130280.7140323544
"9,29994542147852E+037",106397.16929488337
"5,09692093283213E+037",65202.678348857095
"3,22045491292376E+038",203221.9739629837
"2,19555046959309E+038",156491.96039129302
"2,75829324800691E+038",105735.19937017764
"1,28006615771167E+038",72932.37671654567
"1,42752700430301E+038",413891.1453677324
"2,98292648226389E+038",91596.06070924808
"1,99358819593552E+037",135028.42583940117
"1,59920752349354E+038",34413.43321413324
"1,78860099339298E+034",71090.20359987966
"2,76962926077442E+038",98076.582785147
"9,40898464393251E+037",255152.44390728456
"3,29748762568606E+038",86947.02086693571
"2,42346291388059E+038",213322.71499506765
"3,35037451344001E+038",50666.21816924572
"2,96208189635687E+038",272954.158963392
"2,52355241239369E+038",136205.59018079902
"1,76019219198907E+038",125325.13005364088
"2,03435384564729E+038",213350.9906857452
"3,13406038138098E+038",47201.62947834581
"2,33098457604376E+038",107500.3812921392
"8,61803983397077E+037",150417.64011420382
"4,86439264456417E+037",144194.57017143248
"3,23015832454777E+035",71594.17974284392
"3,21720892527603E+038",83698.11195472574
"1,79440809619261E+038",57367.06295564362
"2,65341259733951E+038",206565.5567733937
"3,52402379340976E+037",28975.98630944906
"1,03512335322959E+038",46259.67444266503
"9,95378431615674E+036",127125.68535504842
"2,41525097804552E+038",145038.1224470561
"3,10328286303576E+038",79882.7163096158
"1,90939666472558E+038",169411.56293703415
"3,25930284739877E+038",121194.34807969104
"6,91278965421613E+037",198099.2666590148
"2,01147923342306E+038",62455.22335847241
"3,65599911299536E+037",158126.507785083
"2,63413017226559E+038",370676.836698116
"3,06135956625726E+038",146586.70921650896
"2,82921331396957E+038",220768.72193957283
"3,06720353445016E+038",129746.97290556
"3,13071928622822E+038",111862.4740236335
"1,6648485641995E+038",111453.0362502532
"2,0517419115364E+038",131868.24713656222
"1,43055508036549E+038",211726.9003468295
"2,11387150491725E+038",25486.19788986344
"7,71159772994825E+037",201653.6028708492
"1,78833407329806E+038",129148.06533864452
"2,61296626204855E+038",123321.4882987464
"1,15240942981926E+038",175881.2953249286
"1,08119684058661E+037",130972.53521422888
"2,21843545079672E+038",58468.86299672734
"4,66805321464035E+037",134249.71306172892
"1,19302878852558E+038",93045.7157858422
"2,23418101655272E+038",97640.59778486995
"1,57569534534002E+038",117302.50300047228
"2,78901762202179E+038",58884.28629920578
"1,26373607348174E+038",189841.6402109885
"2,10995373801197E+038",214574.73846255
"1,39517633373921E+038",66797.2708230201
"1,5365992662171E+038",123909.4384245556
"1,3986292819371E+037",95047.6897005118
"2,23080787908399E+038",217556.16699584544
"2,19661015747068E+038",112173.35362144432
"1,66822164375156E+038",174627.4847284616
"1,73520862498419E+038",89378.67005876302
"8,35985165961445E+037",85499.55035766945
"3,36779239997214E+038",230516.5692519901
"2,54411433261528E+038",101125.41998511464
"2,31330080881722E+038",65679.7004267824
"2,28637538614892E+037",58635.96339308536
"2,24719260213384E+038",87525.90182804022
"2,03237101878225E+038",90642.85122834735
"6,93908349349081E+037",97408.24116592565
"4,42280462131527E+037",72944.9881753272
"1,64493974954782E+038",133809.5268942235
"6,81144121799498E+037",70593.86303369276
"2,82314854394825E+036",91733.59025887356
"3,38469728010092E+038",71642.37717549645
"6,30294803535485E+037",96503.07909548786
"1,24888394224302E+038",61220.44757112486
"1,65306437690192E+038",206319.8100926809
"2,64246424139553E+038",270079.0122105139
"1,24541735934258E+038",47600.22626161204
"2,93612299462456E+038",243982.79326148148
"8,53348056444313E+037",86919.70039907623
"3,14541149839035E+038",86784.24407098952
"1,537786010289E+038",53203.41159553105
"3,17010421463427E+038",149441.76138717312
"7,13774821529226E+037",72104.50091297728
"1,86210028393463E+038",94493.21847553716
"8,86571836593946E+037",204196.2302303172
"1,763714169905E+038",253549.5787091516
"3,27271958352996E+038",193621.2408415356
"2,84570221739625E+038",91053.34463932812
"2,67136928517944E+038",78355.14065149926
"3,15451860814533E+038",125527.64459395218
"1,48496755915797E+038",131958.72061391876
"1,75981835192124E+038",182147.85457312665
"1,68030182024249E+038",113123.88505119266
"3,29542412173985E+038",188327.4738638924
"1,15070790455203E+038",76406.65964788268
"2,68737075863321E+038",51558.410333415086
"3,02690760498144E+038",61524.12364508335
"3,3581129589615E+038",233128.7050171597
"1,94179028403374E+038",235930.13743467783
"7,80525477024129E+037",72981.86765615208
"2,24574615261528E+038",128910.06358718296
"2,55242286641714E+038",133429.85965847148
"1,07110370311286E+038",99502.06234286635
"2,21871248760776E+038",155638.30891577544
"3,49833959310648E+037",72589.33546152545
"1,7572351959891E+038",170616.69872572104
"2,82906986021735E+038",62503.84317260236
"1,48094854292935E+038",164962.4075289379
"7,82211745452864E+037",79938.55502607638
"2,77731618632486E+038",66492.04557652082
"2,81478043494045E+038",232897.2108341345
"2,89706828824775E+038",77893.27628379098
"8,11223052830008E+037",266948.19873547176
"7,84430731693468E+037",369736.7880179818
"6,37896531027432E+037",146391.93161222624
"3,1013840165913E+038",92014.18552963392
"9,48479944618234E+037",123066.12172507592
"1,4289133920719E+038",67755.09257823904
"2,46998462302406E+038",111279.82297691354
"3,30767113867351E+038",68170.30569909875
"2,25890422431296E+038",218772.4889474056
"4,98922979869631E+037",128249.04537107244
"2,68845380234769E+038",74400.5006857061
"2,30136747466254E+038",235206.8024012023
"1,35150356323755E+038",94861.45492092591
"6,05203806240829E+037",260921.2324383647
"1,76089304677146E+038",141729.6622939905
"3,25517021088506E+038",118308.61392074396
"2,45310502654902E+038",179736.72279378495
"1,59602240226381E+038",95018.028767149
"1,38070820951574E+038",40046.84629650618
"1,19905674787193E+038",50425.15764152397
"2,080966803577E+038",146288.34030668478
"6,70919559906338E+037",38149.39164297876
"2,74568223495388E+038",56843.86901475872
"6,07232983242318E+037",74465.23117228925
"1,55687652661531E+038",145965.98219255975
"2,46147680598002E+038",85418.7666721434
"8,10892846159282E+037",97228.29191146714
"2,00523127425632E+038",550439.9898113814
"2,7198126814311E+038",163688.22991998977
"1,93176499545656E+038",103920.54634288567
"3,24940495941675E+038",57105.81739482601
"4,12909270798954E+037",233191.43446563408
"2,68987147087565E+037",102825.3393049624
"1,1926607078368E+038",42176.62741214989
"2,69606454602819E+038",215233.51277841552
"2,07653039695257E+038",50969.35214237168
"1,70402357360433E+038",159078.99080934218
"2,80364992692874E+038",129367.65989688582
"2,97312206564079E+038",125870.5349493049
"1,24262692191545E+038",141685.2521090285
"7,83190326524368E+037",80600.47428123547
"9,39118101662874E+037",114663.73593254888
"3,03671082218741E+038",134986.79070200867
"6,12734954871244E+034",113022.3935372345
"2,08950985926199E+038",78859.25677907505
"2,34641699010569E+038",56230.26318845816
"1,38068032502693E+038",192446.0688275784
"1,61990280632151E+038",41543.667513012624
"7,60125127150034E+037",95653.18760500848
"1,05968983302726E+038",298019.8853353075
"1,30328188487944E+038",100825.26465682517
"9,86266710777005E+037",51114.26421014792
"9,1944489652628E+037",66916.48027733828
"9,29144224435701E+036",53399.25023445812
"4,94962346399416E+037",55317.131629192976
"2,41724184826831E+038",315699.8506012966
"1,24441107550584E+038",237115.10615433892
"4,71105370095653E+037",67021.22360206577
"2,23943874411927E+038",120659.53919574876
"3,12064778068098E+038",70512.28734394899
"1,44920003358585E+038",66243.2020498203
"1,38470377610428E+037",131265.24553138166
"1,62550018052404E+037",157045.08626823925
"2,19819502188404E+038",42135.701042404726
"1,68634355465664E+037",94229.55309385034
"1,34566943037693E+038",65080.85645748591
"1,31028613983324E+038",164885.0365167083
"1,13603383210856E+038",83751.94745441704
"2,98767864863694E+038",375581.44373168936
"1,2513667924396E+038",119592.03391149254
"1,52859371142209E+037",264209.2089703432
"1,18604107433286E+038",63506.19622075791
"1,67165231339605E+038",133701.83369547466
"3,7195112138203E+037",76685.03858543391
"1,10183433440667E+038",210068.1252284774
"2,53425016969061E+038",43170.11119514865
"1,22724881197618E+038",39868.75080530005
"4,84106065826539E+037",128132.2708299432
"2,08583033849766E+038",99944.48087878936
"1,70368706596124E+038",136524.98718290796
"9,12079557501122E+037",91354.26338220084
"3,35468472381821E+038",60279.11438452819
"6,77141535149237E+037",118413.11353189209
"1,39292040630316E+038",115621.96595811164
"2,32850880859579E+038",139027.53589336094
"3,32514363375732E+038",119572.5838775327
"3,02584641456406E+038",231652.94652160088
"2,46934665601059E+038",49743.73832851982
"4,22070050075347E+037",62790.84623361501
"4,63845461675888E+037",96686.18816903896
"2,81547279974538E+038",133180.6684113494
"2,60394732466695E+037",93027.63829469764
"6,44377856061445E+037",138686.02967328366
"1,92544218796755E+038",127441.1389681603
"3,2801930188251E+038",282823.2062129179
"1,13913344077455E+038",135220.43517659206
"3,25046081710332E+038",53820.30356925856
"2,36825882506972E+038",153822.92509531733
"1,04845769697861E+038",178869.84646578674
"1,25231895468959E+038",186536.8920233678
"2,81534972973567E+038",83173.27693829004
"1,19068150773236E+038",75537.61969819118
"1,3892637346416E+038",127554.4564354189
"4,80864799939668E+035",103915.8881747692
"4,74681579372355E+037",58998.24948180368
"1,41985756245325E+037",152493.67958445635
"1,72993866499564E+038",121769.8582264972
"2,34597331801877E+038",111628.14974542883
"2,62666597903109E+038",148446.84720706806
"2,17183500112483E+038",69627.2363353657
"1,23759869815962E+038",107593.21188648471
"2,9978104961471E+038",95409.65642715164
"1,88276537674226E+038",94098.9131902093
"1,10168610102277E+038",168789.6583857556
"9,23435470920936E+037",232329.6071243061
"1,80136312744629E+038",143016.41161742038
"2,04039471929661E+038",117209.79302647144
"1,61474072609849E+038",127380.18655162927
"3,28305054933065E+038",89619.38545510026
"2,53505063196514E+038",102167.53358964212
"2,87992475881545E+038",98920.49726427165
"2,51225176577285E+038",152832.96474405608
"1,32498332801738E+038",76552.79463895713
"3,0307770967264E+038",177574.7771254034
"3,99790597024725E+037",58707.98694925654
"3,18732467571974E+038",101856.8393850771
"1,75712677290396E+038",89816.11092578765
"1,33146408014782E+037",106221.96026998168
"2,89358720892336E+038",181526.2001114544
"2,27601280162879E+038",135957.14525719063
"2,23110740802965E+038",49539.91479377975
"3,35742662003567E+038",154520.19934131956
"2,38895662527209E+038",144796.8592530809
"2,87789482487626E+038",119012.70970267733
"2,31035478184252E+038",136094.2651449396
"9,72478341495044E+037",59632.64670516565
"1,61369770949429E+038",214748.76043787412
"3,1170186100318E+038",63408.53806503204
"8,59623562099902E+037",140378.53084431734
"2,50878435880246E+038",165411.15320284516
"2,34794718987287E+038",131980.04342229987
"1,49481225332749E+038",127546.42232452852
"4,62056669591889E+036",151473.6240463932
"3,14143945190977E+038",105653.45068144234
"5,77644514088768E+037",149558.90474985685
"1,13468897877968E+038",133084.88152419432
"2,76853093657107E+038",149048.11506068803
"5,24246138436923E+037",239691.0828454152
"1,05139985714906E+037",110669.670371642
"2,12299536823973E+038",221020.27221261896
"7,12035898310385E+036",75022.45184434499
"1,49536295088617E+037",162869.9844924505
"1,77832079604082E+038",34120.759932759574
"2,83567582800118E+037",118112.4144218424
"1,89176001593603E+038",166398.5239265426
"8,32119327477272E+037",136219.21119686446
"1,18562963775645E+038",118148.18692154282
"3,17058348344628E+038",22520.06776674636
"1,76459444870073E+038",45647.18303634449
"6,35798714273139E+037",135882.67509905674
"1,01245164958079E+038",73140.51084699549
"3,53770380930227E+037",38395.05574530091
"1,66547762243196E+037",63426.81002570419
"2,41557432715197E+038",117270.2935383353
"1,16277395333204E+038",88713.46795665761
"2,8306515187347E+037",32079.57977377609
"1,84673992271404E+038",202739.9231177873
"1,27700590931064E+038",82912.67498658685
"3,39918602793336E+038",170702.50166719424
"3,25312532161193E+038",97269.08295424328
"1,24179884832066E+037",47235.72749057234
"4,28499360883135E+037",228204.9157431122
"8,46592529017767E+037",137801.11623020822
"3,25179040840318E+038",153118.26639358795
"1,1804084914178E+038",69579.018865721
"2,97832662816062E+038",136193.94003141843
"1,8822127411158E+038",117111.4267726702
"3,20882449391145E+038",138134.99007595424
"1,01594392308697E+038",124632.48679647144
"1,62254654897689E+038",152192.53290069746
"3,17012799724552E+038",234678.3426045585
"1,47819064139459E+037",95079.5475229514
"7,36530116619672E+037",98663.5948556019
"2,70735068984133E+038",35963.8090859932
"1,36017145133596E+038",70700.94518528997
"1,49377227042246E+035",261535.42848413152
"7,24168824550167E+037",82696.67552369532
"1,44099093793845E+038",106604.75672155472
"2,64830431618793E+038",99297.82424907944
"6,45496176534316E+037",149491.4237017056
"4,73388355691364E+037",111651.78255369017
"2,50018860181879E+038",63998.77060801589
"2,28724654661761E+038",100497.79676695052
"4,44671149172737E+037",318176.8449938528
"5,72064694712955E+034",87331.87839495444
"1,80751631226332E+038",73774.46543664318
"3,03987351817573E+037",61861.91527079792
"2,65074673700183E+038",205656.4731471026
"3,26934160719477E+038",77727.41891740085
"2,80004026015318E+038",167797.89182120684
"2,29450944500271E+038",30052.341691653884
"7,12458890084205E+037",209873.806582152
"9,22488886454922E+037",96262.6208478977
"1,20332904498188E+038",76897.9661402929
"6,80670184241484E+037",106333.79032838468
"9,02544690674557E+037",91595.42895691046
"2,96341884440231E+038",107411.7145316344
"8,18625733559831E+037",251221.69809211808
"1,94474601163431E+038",245899.8298434197
"2,12240053042666E+038",166687.17807341318
"3,16429520360054E+038",51657.29414467596
"2,10162790628843E+038",91336.5424493196
"2,60725207511373E+037",66644.11238426904
"1,69347859948604E+036",97550.38695100592
"2,69214550748462E+038",122052.19980275982
"4,74865252010221E+037",98572.15250919331
"2,40502732796324E+038",226629.5338136829
"2,5701783034253E+038",145138.68749159138
"5,89568838389562E+035",125033.02153427224
"1,83830198435734E+038",63435.294991869465
"1,4140566430366E+038",57235.101184591695
"3,12702736065103E+038",53320.59433421106
"2,31279934834173E+038",129353.74210888337
"4,20192094819849E+037",75250.54224188969
"1,7717285847603E+038",64382.00633048513
"3,20640993277653E+038",48530.2787313146
"3,17322944110553E+038",204796.73140376745
"3,08925982380948E+038",97965.20366698994
"4,70801458029104E+037",196916.57193492423
"3,39631905004283E+038",99969.86872402146
"1,21436107051172E+038",98612.43840376352
"3,01345253270563E+038",162445.4248857109
"1,49073433301526E+038",285152.5093468974
"9,29452790148821E+037",81901.3735001469
"2,47384653286412E+037",118614.73992596637
"2,81230296934547E+038",157596.02059816255
"6,66018057691766E+037",95037.32909966314
"3,35093828513968E+037",195609.547018652
"7,50447820716698E+037",108280.09559122156
"3,06289968934E+038",52872.02059901856
"2,32674807722567E+038",216392.07978551
"2,49142535245541E+038",59157.46136567415
"4,72351250145633E+037",398407.0427456668
"2,43235115662435E+038",128844.44527032397
"2,8503792258525E+038",97203.4488967025
"2,26366782241099E+038",112414.62771500528
"5,55495919082686E+037",169479.68903864757
"1,0143717250364E+038",97812.37445624228
"1,03685593605065E+038",57447.75751232432
"1,79489815074155E+038",38338.18016276984
"3,33760664570088E+038",81739.49793804376
"5,98227183850142E+037",85830.69914187069
"1,9619784622296E+037",206171.69351758264
"1,52771207492435E+038",92035.04303609589
"2,54152691013739E+038",292096.3868883957
"6,78725526960778E+037",77733.38574228817
"1,75996343724691E+038",134361.68582317917
"3,13120583813671E+038",33474.73040452917
"9,18552459430309E+037",85676.04958661419
"2,44463673171364E+038",145815.12034143315
"3,04030128149566E+038",33881.35098605913
"1,84245827328622E+038",92732.43793562124
"2,25749422561656E+038",121972.52143602291
"8,56586382435336E+037",53514.45594485522
"1,7072868761476E+038",246702.2893548627
"2,30717421079136E+038",115110.96695231604
"1,366471681864E+037",79566.26912659727
"5,72612450240894E+037",129996.8228945358
